Username,Followers,Confidence,Score_tag,Agreement,Subjectivity,Irony,Tweet
sundancecowgirl,107,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ultrabrilliant: One second from every episode of Game of Thrones. https://t.co/rFz2CFLwBx"""
hisagearr,53,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ssaksham194: Absolutely no one:

Sansa: Bran's dick doesn't work

#GameOfThrones https://t.co/5xPDJyswqI"""
Fabsmyname,509,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @barstoolsports: The future of Westeros https://t.co/7YmTUoetW7"""
_deadcunt_,68,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @DrNerdLove: ""What's west of Westeros?""
My wife: The Resteros"""
LeviKingston,5,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""MALEFICENT vs DAENERYS: Princess Rap Battle (Yvonne Strahovski &amp; Whitney... https://t.co/eUCpofnBoi via @YouTube"""
Ronn_Deezy,546,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @boolin: #GameOfThrones 

how bran won the iron throne https://t.co/ejxu4KOqBC"""
alaverdiwhite,1706,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @Thrones_Memes: One second from every episode of Game of Thrones. https://t.co/SXfXqUacPy"""
TitoJorgeK,8,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Now this is interesting ...

GAME OF THRONES: SHAREHOLDERS to SUE BECAUSE OF SEASON 8 https://t.co/tXdmfxbwXK via @YouTube"""
ismaeltorresrj,59,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ultrabrilliant: One second from every episode of Game of Thrones. https://t.co/rFz2CFLwBx"""
JuwonDoye,8084,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@UMEHoma Even Bran would stand up wen d UCL anthem is playing.

Army of the Dead gan would gbe body"""
jkaips,240,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Always knew Sansa was my queen. This just reassurance"""
lj_skiles,310,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @DrNerdLove: ""What's west of Westeros?""
My wife: The Resteros"""
inyourgutss,3040,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @fivefifths: Avatar the Last Airbender, and I say this unironically https://t.co/Sa4K3Wca8B"""
YasoYldz,132,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @odairannies: cersei and daenerys when they see each other in hell https://t.co/bi0ZHMcUpa"""
Tweetisted,143,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @Rederanged2: @Dannielle820 @LesaDowden Told you Bran should have been one of the choices. https://t.co/JoryV8HM1f"""
feelmybricep,875,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""SPOILER ALERT BRAN HAS LEGS"""
smashsevenfold,25,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @odairannies: cersei and daenerys when they see each other in hell https://t.co/bi0ZHMcUpa"""
fvckinglola,196,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @gmannVOLS: Gendry was so bad at sex that Arya wanted to go places that weren't even on a map"""
KopiteLuke1892,3795,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"""@Kaytayking The Iron throne after Drogon"""
TatumForbes,3460,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""If anything Sansa was the true feminist and was rewarded for it https://t.co/rmvFOxCzKC"""
_banana98,291,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @Thrones_Memes: One second from every episode of Game of Thrones. https://t.co/SXfXqUacPy"""
xowhitxoxo,1353,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @winterfeIIbucky: 7. THE LOOKS ON THEIR FACES WHEN DAENERYS STARTS SPEAKING VALYRIAN WILL NEVER GET OLD. https://t.co/XMjYSs3Duy"""
AkaashGanguly,121,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @CNNnews18: There was and there never will be something as great as 'Breaking Bad'. Period.

https://t.co/ax0ePWjbh6"""
maferacks,253,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @odairannies: cersei and daenerys when they see each other in hell https://t.co/bi0ZHMcUpa"""
waranyachs,727,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @jillboard: best scene in game of thrones history https://t.co/1noMJo0u4h"""
BarchieBellark2,344,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @OR0R0MUNROE: did. did Bran know Daenerys was gonna kill like half a million people and he let her so he could be king"""
jerel_minter,104,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@zaidyraejepsen @vicenews @carlyraejepsen @HBO It'll never happen"""
deearisan,139,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@Lesdoggg @RuPaul @RuPaulsDragRace @GameOfThrones @HBO Hilarious!!"""
Vinikdzle,750,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @odairannies: cersei and daenerys when they see each other in hell https://t.co/bi0ZHMcUpa"""
SalvadorSenpai,361,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @gabalexa: I know I said I was done talking about Game of Thrones but I love this. https://t.co/ONFOSBwYdF"""
clairefromwales,514,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""nice to have it referenced again at the end"""
valpzac323,3,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @mollymcnearney: We should try holding our politicians to the same standard we've set for producers of Game of Thrones."""
ken_anctil,246,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @gmannVOLS: Gendry was so bad at sex that Arya wanted to go places that weren't even on a map"""
SimPly_VALeriee,563,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @odairannies: cersei and daenerys when they see each other in hell https://t.co/bi0ZHMcUpa"""
God_Boias,227,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @itsyaboidi: ""This wasn't the pointy thing I expected"" https://t.co/P9gM2UuSr7"""
Yvette_mn,15,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @BrandoHD: Bran was the logical choice, Drogon burned the Iron Throne and Bran comes with his own seat."""
weareprimepairs,2709,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ultrabrilliant: One second from every episode of Game of Thrones. https://t.co/rFz2CFLwBx"""
MurphDirt86,448,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @RealRapman: The Wire &gt; Game of Thrones"""
sergio_g51,65,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@kingslayyyer Also theon and arya"""
tiagodoalegrete,262,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @Thrones_Memes: One second from every episode of Game of Thrones. https://t.co/SXfXqUacPy"""
DanikaM1998,346,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ailejandra18: Daenerys being carried away by Drogon https://t.co/uQkjcyEMWf"""
idirux320,25,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ultrabrilliant: One second from every episode of Game of Thrones. https://t.co/rFz2CFLwBx"""
darthhatter00,2808,94,N,DISAGREEMENT,OBJECTIVE,NONIRONIC,"""RT @CassandraRules: Woke Mafia in Panic as Game of Thrones Slays Queen Social Justice Warrior https://t.co/1PWSX9aeSn"""
Katakismet,191,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""and Tyrion be like: damn it, what is it with me and crazy ass blonde sisters? #GOT"""
scvrletvision,187,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ultrabrilliant: One second from every episode of Game of Thrones. https://t.co/rFz2CFLwBx"""
KyleRanAMile,309,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @behindyourback: Person: Do you watch Game of Thrones
Me, reading my Twitter feed: .... I mean basically"""
fvckinglola,196,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @danytargyryen: not gonna lie drogon trying to wake dany up ripped my heart right out of my chest https://t.co/qtTNvkPoN9"""
_alissaj,448,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @fivefifths: Avatar the Last Airbender, and I say this unironically https://t.co/Sa4K3Wca8B"""
20daysofJune,2543,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @odairannies: sansa's coronation was literally one of the most beautiful scenes and i will never shut up about it https://t.co/cAqLlKzzad"""
sahbsz,673,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @fivefifths: Avatar the Last Airbender, and I say this unironically https://t.co/Sa4K3Wca8B"""
JalenPoole,150,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @Ejoke21: Sansa uncle: well let me....

Sansa: uncle sit down

Everyone else: 
#demthrones #GameOfThrones 
https://t.co/hRM51zWFhn"""
n3ilankavan1,540,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @fivefifths: Avatar the Last Airbender, and I say this unironically https://t.co/Sa4K3Wca8B"""
DavyAtThePoolha,856,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Me and my best friend"""
SheneaJ7,11,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @odairannies: sansa's coronation was literally one of the most beautiful scenes and i will never shut up about it https://t.co/cAqLlKzzad"""
mmeza2k3,66,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ElColosio: Drogon appearing outta nowhere like
#gameofthrones #jonsnow #drogon https://t.co/NwJMI92BsI"""
seotu2,7,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @Thrones_Memes: One second from every episode of Game of Thrones. https://t.co/SXfXqUacPy"""
xomachii,245,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @tiabbea: Jon highley wanted Drogon to roast his ass. He been begging for death or peace for the last 4 seasons"""
Aya_gbc,42,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @itsanevergreen: only Game Of Thrones could make me cry over a fucking dress https://t.co/12sSdRD8Oo"""
TheLBC1980,149,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""This tracks https://t.co/v3GqzBBwBu"""
bremakinzie,349,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @fivefifths: Avatar the Last Airbender, and I say this unironically https://t.co/Sa4K3Wca8B"""
RiosDinah,78,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @barstoolsports: The future of Westeros https://t.co/7YmTUoetW7"""
reimfox,904,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @YouKnowLydia: Tyrion: Bran knew he would never walk again, so he learned to fly

Meera Reed: https://t.co/f7kqgscBc6"""
emcakee,185,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @fivefifths: Avatar the Last Airbender, and I say this unironically https://t.co/Sa4K3Wca8B"""
bransttarkz,917,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @itsanevergreen: only Game Of Thrones could make me cry over a fucking dress https://t.co/12sSdRD8Oo"""
mhardysport,9476,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Liking this a great deal."""
_francisco_cast,283,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @Thrones_Memes: The entire Game of Thrones fandom right now... https://t.co/GiJSwo0kWB"""
ideologicalized,612,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @OR0R0MUNROE: did. did Bran know Daenerys was gonna kill like half a million people and he let her so he could be king"""
TheFinezzkid,158,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @barstoolsports: The future of Westeros https://t.co/7YmTUoetW7"""
GrcSrg,2765,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""This 'Game of Thrones' meme is brilliant and should be studied in any film class https://t.co/gJUmLkaetA"""
Farfelnugens,282,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @fivefifths: Avatar the Last Airbender, and I say this unironically https://t.co/Sa4K3Wca8B"""
valefamiani,587,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @eliesaaab: Daenerys said Valyrian is my mother tongue.. you dumb bitch! (season 3) https://t.co/8tFinUfh6c"""
Marta19m_,345,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ladycerseis: cersei lannister knowing she is the last person who sat on the iron throne
https://t.co/ihePlovPMC"""
francvs,513,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @NRMorrow: i'm screaming!! we watched 8 seasons for this to end with a CNN townhall with the lords of Westeros"""
JacksonsCorner_,735,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""This thread is better than the entire season 8 of Game of Thrones. Absolutely incredible."""
Laniaaa__,592,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @fivefifths: Avatar the Last Airbender, and I say this unironically https://t.co/Sa4K3Wca8B"""
xtesaaax,732,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ladycerseis: cersei lannister knowing she is the last person who sat on the iron throne
https://t.co/ihePlovPMC"""
GrcSrg,2765,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Plastic water bottle appears in 'Game of Thrones' finale https://t.co/DJQSaNzktk"""
dronesEco,3,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Ozzy Man Reviews: Game of Thrones - Season 8 Episode 6 https://t.co/PAnsk4QGq4"""
jeeeverz,302,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @fivefifths: Avatar the Last Airbender, and I say this unironically https://t.co/Sa4K3Wca8B"""
F1R5T_L0VE,2,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ladyadorabeezle: Arya..... Thanks to the cast and crew of GOT for the beautiful work! #GameOfThones https://t.co/yUJCnalu91"""
taytay_wawaa,102,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ultrabrilliant: One second from every episode of Game of Thrones. https://t.co/rFz2CFLwBx"""
TawkClara,449,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ohmytargaryen: Game of Thrones cinematography was so aesthetically this season. It deserves all the recognition https://t.co/4A4cu3mKEd"""
drvnk_love,410,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @sapphicaptain: lexa, gamora, natasha and daenerys in heaven https://t.co/c3zpHntkH5"""
fbaa97,274,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ultrabrilliant: One second from every episode of Game of Thrones. https://t.co/rFz2CFLwBx"""
PerkaDerkaDerka,372,98,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""RT @barstoolsports: The Game Of Thrones Finale Was Good (Not Great)
https://t.co/IeWivRY6hS https://t.co/G61NegcqeN"""
Allycat_Strikes,358,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""RT @__SoulFlower: What if power has a better series finale than game of thrones https://t.co/LaOVvu4eSD"""
lilPumpjack,14,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @DrNerdLove: ""What's west of Westeros?""
My wife: The Resteros"""
spideydweeb,2782,91,NEU,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""arya is a warg on the books and im sad we didnt get to see that ok the show but well im sad about a lot of things"""
bad_indian_girl,3495,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @edbott: Eight years, one month, and 26 days later, this tweet enters the Hall of Fame. https://t.co/TJkSVNAREi"""
moadore,2190,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""RT @gmannVOLS: Gendry was so bad at sex that Arya wanted to go places that weren't even on a map"""
Rico_Suave95,135,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @fivefifths: Avatar the Last Airbender, and I say this unironically https://t.co/Sa4K3Wca8B"""
I_am_Pomary,358,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""Your choice is the logical choice. Your name says it all."""
billyjfloyd,90,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""RT @odairannies: cersei and daenerys when they see each other in hell https://t.co/bi0ZHMcUpa"""
JrunkJesus,279,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @mollymcnearney: We should try holding our politicians to the same standard we've set for producers of Game of Thrones."""
artezjestem,137,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @Queenziah: #Thefinaleepisode :
Daenerys dyes her hair and marries Bran #GameOfThronesFinale https://t.co/EUopoa3Mfa"""
lilithlela,9814,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""Game of Thrones Piracy in Russia: 180,000 Takedowns, Mirror Wars &amp; Capitulation https://t.co/262dHyknl6"""
mxdelynprevn,1279,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @fivefifths: Avatar the Last Airbender, and I say this unironically https://t.co/Sa4K3Wca8B"""
JPSTYLE85,44,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ultrabrilliant: One second from every episode of Game of Thrones. https://t.co/rFz2CFLwBx"""
Reanne_Marie_,180,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""RT @tiabbea: Jon highley wanted Drogon to roast his ass. He been begging for death or peace for the last 4 seasons"""
JBoogs08,266,98,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""RT @barstoolsports: The Game Of Thrones Finale Was Good (Not Great)
https://t.co/IeWivRY6hS https://t.co/G61NegcqeN"""
1987Azzurri,353,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @LordsDontWorry: Drogon when he lands with Dany's body
#GameOfThornes https://t.co/VHhUhbflr8"""
nachweltcom,5,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Bestes Game of Thrones-Episoden https://t.co/sEeQTwCKmF"""
shotwellmania,307,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @edbott: Eight years, one month, and 26 days later, this tweet enters the Hall of Fame. https://t.co/TJkSVNAREi"""
SeriesTVMag,4748,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Series&gt; Wait, Did Sophie Turner Accidentally Spoil Game Of Thrones-- https://t.co/0qMzumAXpL #serie https://t.co/jYeFVsb21Q"""
Darksavior98,14,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""I voted  for the third  party, Davos"""
triceratopsian,474,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""RT @Saabturbo9000: I think the simplest explanation is that drogon saw the knife so he attacked the chair made of knives."""
dogdeprived,846,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @BrandoHD: Bran was the logical choice, Drogon burned the Iron Throne and Bran comes with his own seat."""
OzairKhan97,199,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @barstoolsports: The future of Westeros https://t.co/7YmTUoetW7"""
dakuwithchaku,1327,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ItsAlmasK: I told you Bran will win the Game of Thrones. #GoT https://t.co/qiXKa3Dxou"""
RoseGontek,73,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""RT @odairannies: cersei and daenerys when they see each other in hell https://t.co/bi0ZHMcUpa"""
clairefromwales,514,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""season 8 sansa is a bad bitch what a progression"""
Ricardo_deMello,146,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""RT @RaheemKassam: Woke Mafia in Panic as Game of Thrones Slays Queen Social Justice Warrior https://t.co/sKPY5FPlGs"""
habeshadoll,2095,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @mus1eh: #gameofthrones
Sam: Attempts to introduce democracy to Westeros 

The lord and ladies: https://t.co/E9oZIaFMfW"""
ashann1280,422,92,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @danytargyryen: not gonna lie drogon trying to wake dany up ripped my heart right out of my chest https://t.co/qtTNvkPoN9"""
brylujannieves,285,94,N,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""RT @tiabbea: Jon highley wanted Drogon to roast his ass. He been begging for death or peace for the last 4 seasons"""
Jorge98BM,454,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ladycerseis: cersei lannister knowing she is the last person who sat on the iron throne
https://t.co/ihePlovPMC"""
Ka8ir_,660,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Because of a TV show? 

Mud."""
Kendalleak1,327,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @fivefifths: Avatar the Last Airbender, and I say this unironically https://t.co/Sa4K3Wca8B"""
SerenaValdezxo,397,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @MuhammadMods: Jon Snow after he killed Daenerys
#GOT https://t.co/CieY4nH1DE"""
_hollyandersonn,968,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ultrabrilliant: One second from every episode of Game of Thrones. https://t.co/rFz2CFLwBx"""
GabrielleSarahh,556,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @Queenziah: #Thefinaleepisode :
Daenerys dyes her hair and marries Bran #GameOfThronesFinale https://t.co/EUopoa3Mfa"""
Galina_Ryzhkina,1182,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @Thrones_Memes: One second from every episode of Game of Thrones. https://t.co/SXfXqUacPy"""
__jadin,478,100,P,AGREEMENT,SUBJECTIVE,NONIRONIC,"""@BrotherNature @stadiumgoods US 11.5 these for my homie Bran"""
lady_left_brain,228,92,P+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""RT @KUtTieMoE: Why are people that don't watch GOT so self righteous? It's literally not that fucking serious https://t.co/MgtYCE9iXc"""
RoksK_,1763,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Los memes"""
meakaelisa,8,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @antizyrus: This shot of Drogon behind Dany #GOT https://t.co/bAol0dwOZ8"""
anouukrtb,357,100,N+,AGREEMENT,SUBJECTIVE,NONIRONIC,"""RT @odairannies: cersei and daenerys when they see each other in hell https://t.co/bi0ZHMcUpa"""
gxorgya,310,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @GodspowerTalks: #GameOfThronesFinale this is single handedly the most bad-ass scene in game of thrones https://t.co/gtJ6d8JRK2"""
sergiosaezdiaz,144,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""RT @itsanevergreen: only Game Of Thrones could make me cry over a fucking dress https://t.co/12sSdRD8Oo"""
isabelokoro,676,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @fivefifths: Avatar the Last Airbender, and I say this unironically https://t.co/Sa4K3Wca8B"""
Iannisports,204,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""drogon: https://t.co/3GH5rj8al7"""
Liiindc,425,92,P,DISAGREEMENT,SUBJECTIVE,NONIRONIC,"""RT @odairannies: sansa's coronation was literally one of the most beautiful scenes and i will never shut up about it https://t.co/cAqLlKzzad"""
Roy_Irvin_,408,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @urbestenemy: What if Nene was on Game of Thrones? https://t.co/O7ZbBMgdCS"""
tort_ue,252,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @Thrones_Memes: One second from every episode of Game of Thrones. https://t.co/SXfXqUacPy"""
